Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
Paul Millsap,25,UTA,PF,76,76,34.3,6.9,13.0,.531,0.1,0.3,.391,6.8,12.7,.535,.536,3.4,4.4,.757,2.2,5.5,7.6,2.5,1.4,0.9,1.9,3.6,17.3,
DeMar DeRozan,21,TOR,SG,82,82,34.8,6.6,14.1,.467,0.1,0.6,.096,6.5,13.4,.485,.469,4.0,4.9,.813,0.9,2.9,3.8,1.8,1.0,0.4,1.8,2.6,17.2,
Chauncey Billups,34,2TM,PG,72,72,32.1,4.7,11.0,.427,2.0,5.0,.402,2.7,6.0,.448,.519,5.3,5.8,.916,0.3,2.3,2.6,5.4,1.0,0.2,2.5,2.0,16.8,
Andray Blatche,24,WAS,PF,64,63,33.9,6.7,15.0,.445,0.1,0.3,.222,6.6,14.7,.449,.447,3.4,4.4,.777,2.9,5.4,8.2,2.3,1.5,0.8,2.7,2.8,16.8,
Ray Allen,35,BOS,SG,80,80,36.1,6.0,12.2,.491,2.1,4.7,.444,3.9,7.5,.520,.577,2.4,2.7,.881,0.6,2.8,3.4,2.7,1.0,0.2,1.5,1.8,16.5,AS
David Lee,27,GSW,PF,73,73,36.1,6.8,13.4,.507,0.0,0.0,.333,6.8,13.4,.508,.508,2.9,3.7,.787,3.0,6.8,9.8,3.2,1.0,0.4,2.3,2.9,16.5,
Josh Smith,25,ATL,PF,77,77,34.4,6.5,13.5,.477,0.7,2.0,.331,5.8,11.5,.503,.502,3.0,4.1,.725,1.7,6.8,8.5,3.3,1.3,1.6,2.6,2.8,16.5,DPOY-25
John Wall,20,WAS,PG,69,64,37.8,5.8,14.1,.409,0.5,1.7,.296,5.3,12.4,.425,.427,4.4,5.7,.766,0.5,4.1,4.6,8.3,1.8,0.5,3.8,2.5,16.4,ROY-2
Dorell Wright,25,GSW,SF,82,82,38.4,5.9,14.0,.423,2.4,6.3,.376,3.5,7.7,.462,.508,2.2,2.8,.789,1.1,4.2,5.3,3.0,1.5,0.8,1.6,2.1,16.4,
Brandon Jennings,21,MIL,PG,63,61,34.4,5.7,14.7,.390,1.6,4.8,.323,4.2,9.9,.422,.443,3.2,3.9,.809,0.7,3.0,3.7,4.8,1.5,0.3,2.3,2.1,16.2,
Wesley Matthews,24,POR,SG,82,69,33.6,5.4,11.9,.449,1.9,4.6,.407,3.5,7.3,.476,.528,3.2,3.8,.844,0.6,2.6,3.1,2.0,1.2,0.1,1.7,2.4,15.9,
Chris Paul,25,NOH,PG,80,80,36.0,5.4,11.6,.463,0.9,2.3,.388,4.5,9.3,.482,.502,4.2,4.8,.878,0.5,3.6,4.1,9.8,2.4,0.1,2.2,2.5,15.9,"MVP-13,DPOY-12,AS,NBA3,DEF2"
Jason Terry,33,DAL,SG,82,10,31.3,6.0,13.3,.451,1.5,4.3,.362,4.5,9.0,.493,.509,2.2,2.6,.850,0.3,1.6,1.9,4.1,1.1,0.2,2.0,1.7,15.8,6MOY-2
Gerald Wallace,28,2TM,SF,71,63,37.9,5.4,12.0,.454,0.9,2.6,.333,4.6,9.4,.487,.490,3.9,5.3,.746,1.6,6.5,8.0,2.4,1.5,0.9,2.1,2.6,15.7,DPOY-23
Jason Richardson,30,2TM,SG,80,80,33.9,5.9,13.2,.447,2.4,6.0,.395,3.5,7.2,.490,.536,1.5,2.0,.730,0.8,3.3,4.1,1.8,1.2,0.2,1.2,2.0,15.6,
Danilo Gallinari,22,2TM,SF,62,60,33.9,4.3,10.3,.414,1.7,4.7,.352,2.6,5.6,.467,.495,5.4,6.3,.862,1.0,4.0,4.9,1.7,0.8,0.4,1.3,2.3,15.6,
Raymond Felton,26,2TM,SG,75,54,36.5,5.7,13.4,.425,1.5,4.4,.353,4.1,9.0,.460,.483,2.6,3.2,.805,0.6,2.9,3.6,8.3,1.7,0.1,2.9,2.0,15.5,
Rodney Stuckey,24,DET,PG,70,54,31.2,5.2,11.8,.439,0.4,1.3,.289,4.8,10.5,.457,.455,4.7,5.4,.866,1.0,2.1,3.1,5.2,1.1,0.1,2.2,2.5,15.5,
Wilson Chandler,23,2TM,SF,72,49,33.3,6.0,13.2,.450,1.6,4.4,.350,4.4,8.8,.501,.509,1.8,2.2,.807,1.0,4.6,5.7,1.7,0.7,1.3,1.4,2.8,15.3,
Al Horford,24,ATL,C,77,77,35.1,6.7,12.0,.557,0.0,0.1,.500,6.6,11.9,.557,.558,1.9,2.4,.798,2.4,7.0,9.3,3.5,0.8,1.0,1.5,2.5,15.3,"AS,NBA3"
Devin Harris,27,2TM,PG,71,70,31.7,4.8,11.5,.422,0.8,2.5,.322,4.0,8.9,.450,.458,4.7,5.7,.833,0.2,2.1,2.4,7.1,1.0,0.1,2.9,2.3,15.2,
Elton Brand,31,PHI,PF,81,81,34.7,6.2,12.1,.512,0.0,0.0,.000,6.2,12.1,.512,.512,2.6,3.4,.780,2.9,5.4,8.3,1.5,1.1,1.3,1.2,3.0,15.0,
Caron Butler,30,DAL,SF,29,29,29.9,5.9,13.0,.450,1.0,2.2,.431,4.9,10.8,.454,.487,2.3,3.0,.773,0.8,3.3,4.1,1.6,1.0,0.3,1.7,2.0,15.0,
Kevin Garnett,34,BOS,PF,71,71,31.3,6.1,11.6,.528,0.0,0.1,.200,6.1,11.5,.530,.529,2.6,3.1,.862,1.2,7.7,8.9,2.4,1.3,0.8,1.6,2.1,14.9,"DPOY-2,AS,DEF1"
Steve Nash,36,PHO,PG,75,75,33.3,5.3,10.8,.492,1.1,2.7,.395,4.2,8.1,.525,.542,3.0,3.3,.912,0.5,2.9,3.5,11.4,0.6,0.1,3.5,1.2,14.7,
Nenê,28,DEN,C,75,75,30.5,5.4,8.7,.615,0.0,0.1,.200,5.3,8.7,.618,.615,3.8,5.4,.711,1.9,5.7,7.6,2.0,1.1,1.0,1.8,3.2,14.5,
D.J. Augustin,23,CHA,PG,82,82,33.6,4.9,11.7,.416,1.4,4.1,.333,3.5,7.6,.461,.474,3.3,3.6,.906,0.5,2.3,2.7,6.1,0.7,0.0,1.9,1.9,14.4,
Lamar Odom,31,LAL,PF,82,35,32.2,5.8,10.9,.530,0.8,2.2,.382,4.9,8.7,.566,.568,2.0,3.0,.675,2.1,6.5,8.7,3.0,0.6,0.7,1.7,2.4,14.4,6MOY-1
Jamal Crawford,30,ATL,SG,76,0,30.2,4.8,11.5,.421,1.6,4.6,.341,3.3,6.9,.474,.489,2.9,3.4,.854,0.3,1.4,1.7,3.2,0.8,0.2,1.9,1.3,14.2,6MOY-5
DeMarcus Cousins,20,SAC,C,81,62,28.5,5.3,12.4,.430,0.0,0.2,.167,5.3,12.2,.435,.432,3.4,5.0,.687,2.7,6.0,8.6,2.5,1.0,0.8,3.3,4.1,14.1,ROY-3
Richard Hamilton,32,DET,SG,55,39,27.2,5.2,12.2,.429,1.0,2.6,.382,4.2,9.6,.442,.470,2.7,3.1,.849,0.4,1.9,2.3,3.1,0.7,0.1,1.6,1.7,14.1,
Andre Iguodala,27,PHI,SF,67,67,36.9,5.0,11.3,.445,0.9,2.7,.337,4.1,8.6,.479,.486,3.1,4.5,.693,0.9,4.9,5.8,6.3,1.5,0.6,2.1,1.6,14.1,"DPOY-8,DEF2"
Tayshaun Prince,30,DET,SF,78,78,32.8,6.1,12.8,.473,0.4,1.3,.347,5.6,11.6,.486,.490,1.5,2.2,.702,1.0,3.2,4.2,2.8,0.4,0.5,1.1,1.2,14.1,
Mo Williams,28,2TM,PG,58,56,30.8,5.0,12.6,.399,1.4,4.2,.324,3.7,8.4,.436,.453,2.6,3.1,.853,0.4,2.3,2.6,6.6,0.9,0.2,2.9,2.6,14.0,
Vince Carter,34,2TM,SG,73,63,28.1,5.3,12.2,.437,1.6,4.4,.361,3.7,7.8,.479,.502,1.8,2.4,.740,0.7,3.0,3.8,2.0,0.9,0.3,1.2,2.6,14.0,
Jrue Holiday,20,PHI,PG,82,82,35.4,5.4,12.2,.446,1.0,2.7,.365,4.5,9.5,.470,.487,2.1,2.5,.823,0.8,3.2,4.0,6.5,1.5,0.4,2.7,2.5,14.0,
John Salmons,31,MIL,SG,73,70,35.0,5.1,12.3,.415,1.1,3.0,.379,4.0,9.3,.427,.462,2.7,3.3,.813,0.4,3.3,3.6,3.5,1.0,0.4,1.9,2.2,14.0,
J.J. Hickson,22,CLE,C,80,66,28.2,5.4,11.7,.458,0.0,0.1,.000,5.4,11.6,.461,.458,3.1,4.6,.673,2.7,6.0,8.7,1.1,0.6,0.7,2.2,2.7,13.8,
Mike Conley,23,MEM,PG,81,81,35.5,5.2,11.8,.444,1.0,2.7,.369,4.2,9.1,.466,.486,2.2,3.0,.733,0.4,2.7,3.0,6.5,1.8,0.2,2.2,2.2,13.7,
Beno Udrih,28,SAC,PG,79,64,34.6,5.2,10.4,.500,0.8,2.3,.357,4.4,8.1,.540,.539,2.5,2.9,.864,0.5,2.8,3.4,4.9,1.2,0.1,1.8,2.3,13.7,
Lou Williams,24,PHI,SG,75,0,23.3,4.3,10.6,.406,1.2,3.4,.348,3.1,7.2,.434,.462,3.9,4.7,.823,0.4,1.6,2.0,3.4,0.6,0.2,1.4,1.7,13.7,6MOY-6
Kyle Lowry,24,HOU,PG,75,71,34.2,4.6,10.8,.426,1.7,4.6,.376,2.9,6.2,.464,.506,2.6,3.3,.765,1.2,2.9,4.1,6.7,1.4,0.3,2.1,2.8,13.5,
Tim Duncan,34,SAS,C,76,76,28.4,5.5,11.0,.500,0.0,0.1,.000,5.5,11.0,.502,.500,2.4,3.4,.716,2.2,6.7,8.9,2.7,0.7,1.9,1.6,1.6,13.4,"DPOY-17,AS"
Jeff Green,24,2TM,SF,75,51,32.4,4.9,10.9,.449,0.9,2.8,.303,4.1,8.1,.499,.488,2.6,3.3,.811,1.0,3.8,4.8,1.4,0.7,0.5,1.3,2.8,13.3,
Leandro Barbosa,28,TOR,SG,58,0,24.1,5.1,11.3,.450,1.2,3.7,.338,3.8,7.6,.505,.505,1.9,2.4,.796,0.2,1.5,1.7,2.1,0.9,0.1,1.4,1.9,13.3,
Ramon Sessions,24,CLE,PG,81,38,26.3,4.5,9.6,.466,0.0,0.2,.200,4.4,9.4,.472,.468,4.3,5.2,.823,0.6,2.6,3.1,5.2,0.7,0.1,2.2,1.1,13.3,
Darren Collison,23,IND,PG,79,79,29.9,5.0,11.0,.457,0.5,1.6,.331,4.5,9.4,.479,.481,2.6,2.9,.871,0.5,2.3,2.8,5.1,1.1,0.2,2.5,1.4,13.2,
Grant Hill,38,PHO,SF,80,80,30.1,5.0,10.3,.484,0.6,1.4,.395,4.4,8.9,.498,.511,2.7,3.2,.829,1.0,3.3,4.2,2.5,0.8,0.4,1.7,2.3,13.2,DPOY-7
Anthony Morrow,25,NJN,SG,58,47,32.0,4.8,10.7,.450,1.9,4.5,.423,2.9,6.2,.469,.539,1.7,1.8,.897,0.6,2.3,3.0,1.2,0.3,0.1,0.9,2.3,13.2,
Baron Davis,31,2TM,PG,58,44,28.4,5.0,11.9,.417,1.4,4.1,.339,3.6,7.8,.458,.475,1.7,2.3,.771,0.6,2.1,2.7,6.7,1.3,0.5,2.5,2.5,13.1,
Jameer Nelson,28,ORL,PG,76,76,30.5,4.9,11.0,.446,1.6,3.9,.401,3.4,7.1,.471,.517,1.7,2.1,.802,0.5,2.5,3.0,6.0,1.0,0.0,2.6,2.8,13.1,
Marcus Thornton,23,2TM,SG,73,23,24.3,4.8,11.1,.434,1.2,3.3,.367,3.6,7.8,.462,.488,2.0,2.5,.788,0.8,2.7,3.5,1.8,0.9,0.1,1.3,1.5,12.8,
Andrew Bogut,26,MIL,C,65,65,35.3,5.6,11.4,.495,0.0,0.1,.000,5.6,11.4,.497,.495,1.5,3.3,.442,3.1,8.0,11.1,2.0,0.7,2.6,1.9,3.3,12.8,DPOY-6
C.J. Miles,23,UTA,SF,78,19,25.2,4.7,11.5,.407,1.4,4.3,.322,3.3,7.2,.459,.468,2.0,2.5,.811,0.7,2.6,3.3,1.7,0.9,0.5,1.2,2.8,12.8,
Channing Frye,27,PHO,PF,77,64,33.0,4.6,10.8,.432,2.2,5.7,.390,2.4,5.1,.479,.535,1.2,1.4,.832,0.8,5.8,6.7,1.2,0.6,1.0,0.9,3.5,12.7,
Roy Hibbert,24,IND,C,81,80,27.7,5.1,11.0,.461,0.0,0.0,.000,5.1,10.9,.463,.461,2.5,3.4,.745,2.2,5.3,7.5,2.0,0.4,1.8,2.3,3.2,12.7,
Andre Miller,34,POR,PG,81,81,32.7,4.8,10.4,.460,0.0,0.5,.108,4.7,10.0,.476,.462,3.1,3.6,.853,1.2,2.5,3.7,7.0,1.4,0.1,2.4,2.1,12.7,
Thaddeus Young,22,PHI,PF,82,1,26.0,5.6,10.3,.541,0.1,0.3,.273,5.5,10.1,.548,.544,1.5,2.1,.707,1.9,3.4,5.3,1.0,1.1,0.3,1.2,2.1,12.7,6MOY-3
Arron Afflalo,25,DEN,SG,69,69,33.7,4.5,9.1,.498,1.5,3.6,.423,3.0,5.5,.546,.581,2.0,2.4,.847,0.7,3.0,3.6,2.4,0.5,0.4,1.0,2.2,12.6,
Shawn Marion,32,DAL,SF,80,27,28.2,5.4,10.4,.520,0.1,0.4,.152,5.4,10.0,.536,.523,1.6,2.1,.768,2.1,4.8,6.9,1.4,0.9,0.6,1.6,1.8,12.5,
Nicolas Batum,22,POR,SF,80,67,31.5,4.6,10.1,.455,1.5,4.3,.345,3.1,5.8,.535,.528,1.7,2.1,.841,1.4,3.2,4.5,1.5,0.9,0.6,1.0,2.4,12.4,
Chris Kaman,28,LAC,C,32,15,26.2,5.5,11.8,.471,0.0,0.0,,5.5,11.8,.471,.471,1.3,1.8,.754,1.6,5.4,7.0,1.4,0.5,1.5,1.8,2.3,12.4,
J.R. Smith,25,DEN,SF,79,6,24.9,4.3,9.9,.435,1.6,4.0,.390,2.7,5.9,.466,.514,2.1,2.8,.738,0.6,3.5,4.1,2.2,1.2,0.2,1.3,2.2,12.3,6MOY-10
James Harden,21,OKC,SG,82,5,26.7,3.6,8.3,.436,1.4,4.0,.349,2.3,4.4,.514,.518,3.5,4.2,.843,0.5,2.6,3.1,2.1,1.1,0.3,1.3,2.5,12.2,6MOY-7
Brandon Roy,26,POR,SG,47,23,27.9,4.4,11.1,.400,0.8,2.4,.333,3.6,8.7,.418,.436,2.5,2.9,.848,0.6,2.0,2.6,2.7,0.8,0.3,1.2,1.6,12.2,
Corey Maggette,31,MIL,SF,67,18,20.9,3.8,8.3,.453,0.4,1.2,.359,3.4,7.2,.468,.478,4.0,4.9,.834,0.7,2.9,3.6,1.3,0.3,0.1,1.9,2.6,12.0,
Carl Landry,27,2TM,PF,76,26,26.4,4.5,9.0,.502,0.0,0.1,.000,4.5,9.0,.505,.502,2.8,3.8,.740,2.2,2.4,4.6,0.8,0.5,0.4,1.4,2.6,11.9,
Luke Ridnour,29,MIN,PG,71,66,30.4,4.5,9.6,.468,1.1,2.6,.440,3.4,7.0,.479,.528,1.7,1.9,.883,0.5,2.3,2.8,5.4,1.3,0.1,2.2,2.1,11.8,
Jordan Crawford,22,2TM,SG,42,18,24.5,4.6,11.9,.384,0.8,3.0,.258,3.8,8.9,.427,.417,1.7,2.0,.869,0.7,1.8,2.5,2.8,0.9,0.1,2.0,1.5,11.7,
Rashard Lewis,31,2TM,PF,57,52,32.0,4.4,10.2,.433,1.5,4.3,.357,2.9,5.9,.488,.508,1.4,1.7,.802,1.2,3.8,5.1,1.6,0.9,0.5,1.5,2.8,11.7,
Glen Davis,25,BOS,C,78,13,29.5,4.6,10.3,.448,0.0,0.2,.133,4.6,10.1,.454,.449,2.5,3.4,.736,1.3,4.2,5.4,1.2,1.0,0.4,1.1,3.0,11.7,6MOY-4
Marc Gasol,26,MEM,C,81,81,31.9,4.5,8.5,.527,0.0,0.1,.429,4.5,8.4,.528,.529,2.7,3.6,.748,1.9,5.1,7.0,2.5,0.9,1.7,1.8,3.3,11.7,
Andrei Kirilenko,29,UTA,SF,64,62,31.2,4.0,8.5,.467,0.6,1.5,.367,3.4,6.9,.489,.500,3.3,4.2,.770,1.6,3.5,5.1,3.0,1.3,1.2,1.8,1.8,11.7,
Ty Lawson,23,DEN,PG,80,31,26.3,4.3,8.6,.503,0.9,2.1,.404,3.5,6.5,.536,.553,2.2,2.8,.764,0.8,1.8,2.6,4.7,1.0,0.1,1.7,1.7,11.7,6MOY-11
Joakim Noah,25,CHI,C,48,48,32.8,4.4,8.4,.525,0.0,0.0,.000,4.4,8.4,.526,.525,2.9,3.9,.739,3.8,6.6,10.4,2.2,1.0,1.5,1.9,3.3,11.7,"DPOY-15,DEF2"
Daniel Gibson,24,CLE,SG,67,15,27.8,3.9,9.9,.400,1.8,4.4,.403,2.2,5.5,.398,.489,2.0,2.4,.822,0.4,2.3,2.6,3.0,0.7,0.3,1.2,2.3,11.6,
George Hill,24,SAS,PG,76,5,28.3,3.8,8.3,.453,1.0,2.7,.377,2.8,5.6,.490,.514,3.1,3.6,.863,0.3,2.3,2.6,2.5,0.9,0.3,1.3,2.0,11.6,6MOY-8
Carlos Delfino,28,MIL,SF,49,40,32.4,4.1,10.5,.390,2.1,5.8,.370,1.9,4.7,.415,.492,1.2,1.5,.800,0.5,3.6,4.1,2.3,1.6,0.2,1.2,1.5,11.5,
Andrew Bynum,23,LAL,C,54,47,27.8,4.4,7.6,.574,0.0,0.0,,4.4,7.6,.574,.574,2.6,3.9,.660,3.1,6.3,9.4,1.4,0.4,2.0,1.4,2.6,11.3,DPOY-22
Boris Diaw,28,CHA,PF,82,82,33.9,4.6,9.4,.492,1.0,2.8,.345,3.7,6.7,.553,.543,1.0,1.5,.683,1.3,3.8,5.0,4.1,0.9,0.6,2.0,2.3,11.3,
Drew Gooden,29,MIL,PF,35,18,24.6,4.5,10.3,.431,0.1,0.6,.150,4.4,9.8,.447,.435,2.3,2.9,.794,2.1,4.7,6.8,1.3,0.6,0.5,1.3,2.8,11.3,
O.J. Mayo,23,MEM,SG,71,17,26.3,4.3,10.5,.407,1.4,3.7,.364,2.9,6.8,.431,.471,1.4,1.8,.756,0.5,1.9,2.4,2.0,1.0,0.4,1.4,1.8,11.3,6MOY-11
Brandon Bass,25,ORL,PF,76,51,26.1,4.4,8.5,.515,0.0,0.0,.000,4.4,8.5,.516,.515,2.5,3.1,.815,1.8,3.8,5.6,0.8,0.4,0.7,1.3,2.1,11.2,
